ClientID,Product-Type-A,Product-Type-B,Product-Type-C,Longitude,Latitude
6785,12,8,8,-74.14447603177807,4.644564361831225
6786,12,5,6,-74.06513700264877,4.718510360515812
6787,12,6,10,-74.11781222321657,4.64447718748708
6788,12,1,4,-74.10957607998039,4.53680028882081
6789,12,8,3,-74.04557550822705,4.737404185821724
6790,10,4,10,-74.16575855177899,4.62486329182014
6791,12,4,10,-74.09915460633657,4.696481319180156
6792,12,5,2,-74.12356665537739,4.679224436710278
6793,12,8,3,-74.07859108911543,4.688681132572522
6794,12,4,1,-74.10511290481983,4.644621721027082
6795,12,4,3,-74.10260092797384,4.633780733140004
6796,12,5,5,-74.08774853392673,4.684315817668534
6797,12,10,10,-74.06549968634094,4.611352522387471
6798,11,7,9,-74.09688056002972,4.626962155840754
6799,12,1,4,-74.13103538801788,4.586145855877756
6800,8,2,10,-74.04903578376504,4.764205060678512
6801,12,4,1,-74.06611972276554,4.693034453123596
6802,12,5,5,-74.11188087354081,4.678267343163048
6803,12,6,10,-74.11846426181948,4.570821299085981
6804,12,1,4,-74.10716751347678,4.522300401129226
6805,10,4,10,-74.15557985435494,4.618162641132095
6806,12,5,10,-74.13050184434606,4.598834555266404
6807,12,8,4,-74.15816375301324,4.639030640411674
6808,11,3,10,-74.05262924110866,4.686371751155392
6809,12,3,5,-74.06824999523445,4.641675347637177
6810,12,5,10,-74.09085040059537,4.61723506529585
6811,12,6,4,-74.09670504026718,4.650310855415591
6812,12,6,7,-74.10319900786722,4.606618027999213
6813,12,4,9,-74.12330707650042,4.574947898503591
6814,9,8,2,-74.09265316410405,4.745110130605828
6815,12,4,1,-74.06276513093842,4.765944172066902
6816,12,8,9,-74.07792610652632,4.708646204000855
6817,12,6,9,-74.12668763112089,4.596267542731368
6818,10,5,7,-74.11902686356245,4.719638831355216
6819,12,6,3,-74.11460490562816,4.494190108609835
6820,12,8,10,-74.07922653337417,4.651381993797397
6821,12,1,6,-74.1132709711497,4.587174042241642
6822,12,3,4,-74.094464369328,4.714285543726279
6823,12,3,7,-74.06933408134074,4.686304679054141
6824,12,2,8,-74.06077961000825,4.728868941818797
6825,7,6,5,-74.15661250046907,4.672651070733669
6826,12,2,2,-74.17489231530055,4.6115435738161645
6827,11,10,10,-74.15291800527358,4.679453556237841
6828,12,6,4,-74.08131427086583,4.745233477826741
6829,12,1,5,-74.07593723422131,4.673844013198529
6830,12,5,7,-74.1219539179091,4.672105484929266
6831,12,4,1,-74.14693477094565,4.56582484225285
6832,12,1,8,-74.12414328832374,4.651199784633866
6833,12,1,10,-74.14286338969787,4.625340876234213
6834,11,7,5,-74.08407389584721,4.720582272035266
6835,12,7,5,-74.145583953185,4.506315866813312
6836,12,7,7,-74.09001091487438,4.729503749869351
6837,12,5,10,-74.03152646090021,4.748545958208807
6838,10,3,6,-74.0896184785357,4.64995499510214
6839,12,2,2,-74.03941493047788,4.738098466931214
6840,12,2,8,-74.14806716322627,4.611315719087691
6841,12,4,1,-74.15733131463448,4.588856269279888
6842,12,6,4,-74.02677939697533,4.767474298093155
6843,5,8,5,-74.06506932608147,4.658092037791376
6844,8,4,3,-74.07073628058502,4.75161889795966
6845,12,3,7,-74.12268767194331,4.664686059837844
6846,12,5,7,-74.0899477202786,4.522949466516944
6847,12,10,9,-74.14113534300759,4.566613192975643
6848,12,9,9,-74.0937773081189,4.736655047407183
6849,12,1,1,-74.10064193417443,4.620686941753516
6850,12,5,1,-74.14092331414575,4.535838605109545
6851,12,7,5,-74.12720765686585,4.6527666390367575
6852,8,2,1,-74.0904180506936,4.634397912679011
6853,12,5,1,-74.09864445117012,4.650469689445077
6854,12,2,6,-74.12853280133353,4.6603386949845
6855,12,5,9,-74.06171002601705,4.632562175576494
6856,10,4,3,-74.06096151562446,4.719719220919866
6857,12,5,8,-74.1596079937433,4.575167987123146
6858,12,6,1,-74.12273852804971,4.650987962398645
6859,12,3,9,-74.1097560808979,4.677003900040885
6860,12,3,10,-74.12074433659198,4.56797173697136
6861,12,2,5,-74.15978464162345,4.575185630785367
6862,12,6,9,-74.13293212294674,4.584227219205372
6863,12,10,10,-74.10300277231408,4.640092324879292
6864,12,3,10,-74.11227075089532,4.665699842119947
6865,12,2,8,-74.07457366113188,4.691262735971209
6866,12,2,2,-74.11055854056767,4.744281839648954
6867,12,7,7,-74.15235640152399,4.691774911756928
6868,10,5,5,-74.10110513732381,4.66361031828707
6869,12,2,2,-74.07700183750381,4.577673659427397
6870,12,8,10,-74.09410815607356,4.511064197837113
6871,12,7,1,-74.16456311881457,4.592951898916274
6872,10,3,2,-74.09546800851903,4.621155227131316
6873,10,5,6,-74.06048068555896,4.631129883406272
6874,12,5,9,-74.06368382452624,4.668921452141478
6875,12,5,1,-74.03465336561577,4.687634715117462
6876,12,3,10,-74.06160976612854,4.675150613969887
6877,12,7,7,-74.09954780667937,4.671593565939039
6878,12,4,2,-74.08099536912577,4.645554558152718
6879,12,4,9,-74.09164369744067,4.702626770665515
6880,12,7,10,-74.1800065013581,4.586039327216901
6881,12,5,1,-74.12853370311697,4.592330884829938
6882,12,3,7,-74.05595324683537,4.736457590762801
6883,11,3,7,-74.10843725062738,4.665910000412505
6884,12,6,4,-74.0487678641115,4.723968506752291
6885,11,9,1,-74.10065364216375,4.678099004476041
6886,11,7,4,-74.10714519279718,4.543307327284908
6887,12,2,10,-74.07803039692378,4.706419708097438
6888,12,2,10,-74.21172071151727,4.624752072252364
6889,12,1,1,-74.11077965908677,4.622151796182734
6890,12,3,4,-74.09850320455384,4.660886186518728
6891,12,7,3,-74.10180172386015,4.7378269153929455
6892,12,1,6,-74.11468738015397,4.608368862319227
6893,8,8,10,-74.12896872934444,4.569977802812761
6894,12,4,4,-74.11154696376312,4.633167889285841
6895,12,6,10,-74.0917192048417,4.706554190393412
6896,12,6,7,-74.15617503267543,4.651614205833671
6897,12,6,4,-74.10715055867135,4.564324875057726
6898,12,5,6,-74.07516363277523,4.716421204347876
6899,12,5,6,-74.14026788009369,4.579523424895391
6900,12,2,7,-74.14816595230504,4.572850336477356
6901,12,8,10,-74.06402450811512,4.749326357220475
6902,12,5,5,-74.09274111171679,4.746393268443938
6903,12,6,7,-74.1134333733541,4.730492046523268
6904,10,3,2,-74.10300982218261,4.56363888326195
6905,12,6,8,-74.10874425455263,4.571394761856686
6906,12,4,10,-74.09526682244012,4.737031195397632
6907,12,9,10,-74.09078145499271,4.570452662430032
6908,11,3,10,-74.10975998217454,4.697279369019484
6909,8,6,10,-74.1378856393409,4.602681447813133
6910,12,2,10,-74.11870985102429,4.720856621410066
6911,12,6,2,-74.10280867315768,4.604827966612488
6912,12,2,5,-74.09874493007685,4.708104211801027
6913,12,3,5,-74.12117699267111,4.58152208718633
6914,7,3,3,-74.13115535707126,4.596515259332518
6915,12,6,5,-74.11978023050516,4.550284443457345
6916,11,5,9,-74.09396908458854,4.735919111794598
6917,12,5,10,-74.12027431581708,4.576251153980542
6918,12,3,7,-74.1271486392993,4.651323401002315
6919,12,6,10,-74.16193128469196,4.6200858614013685
6920,12,8,9,-74.03864854316849,4.793222101337348
6921,12,6,10,-74.09144451035391,4.606779990585983
6922,9,3,10,-74.16388528242186,4.626138327691929
6923,12,3,4,-74.10138883042767,4.715036297103642
6924,12,6,1,-74.11771667820031,4.667176481958799
6925,12,6,3,-74.08850985651928,4.553041058035331
6926,12,8,10,-74.09995848917715,4.593853782774927
6927,12,4,9,-74.12995342130598,4.71608410696247
6928,12,8,6,-74.16086716058075,4.591739371781665
6929,12,7,5,-74.10364639271391,4.641269186155414
6930,12,6,10,-74.11574535690474,4.731306062157146
6931,12,9,8,-74.1249989066777,4.585763030454935
6932,10,2,5,-74.08568486715347,4.613554967210093
6933,9,9,2,-74.11321247502512,4.549185147659896
6934,12,5,2,-74.11787174712248,4.724456062190454
6935,11,5,4,-74.12607020521294,4.586500803078872
6936,12,1,10,-74.12861989408064,4.638433953994627
6937,12,5,9,-74.11021711112679,4.5539710272586245
6938,11,6,10,-74.07439928704652,4.698429682456523
6939,11,9,1,-74.16047908368505,4.694511132235989
6940,12,5,10,-74.13718005026188,4.712709616002616
6941,8,5,10,-74.09647158824247,4.553421872483872
6942,12,4,9,-74.11517714935864,4.690392467336568
6943,12,5,9,-74.10599002938224,4.547929485620059
6944,12,7,8,-74.10914320240573,4.658828678343688
6945,12,10,10,-74.08619005603579,4.743976792668039
6946,12,4,5,-74.10013678212056,4.7127649933052815
6947,10,7,7,-74.10671450501314,4.576790281657479
6948,12,5,9,-74.04591027122198,4.701434595421261
6949,8,4,9,-74.05602228706795,4.715408678184652
6950,12,7,10,-74.09299314418953,4.743964701517318
6951,12,6,1,-74.13040781953308,4.719349138453068
6952,12,8,1,-74.08784393990983,4.699174215195692
6953,12,8,8,-74.11010917792383,4.747835756847406
6954,12,5,10,-74.07019241920806,4.692502705649878
6955,12,1,3,-74.12204174340185,4.649907123042381
6956,12,6,1,-74.12026088107194,4.628138920934249
6957,8,5,10,-74.17003793794886,4.6138012149021455
6958,12,9,7,-74.14897449646314,4.687778740837756
6959,12,7,5,-74.06826794259449,4.670968954285516
6960,12,3,1,-74.09576831235027,4.617384069187149
6961,10,4,8,-74.09427447463705,4.6999409528649805
6962,12,10,6,-74.11161151079382,4.601411029327681
6963,12,6,3,-74.06014804554634,4.781667668740744
6964,12,10,10,-74.15736395548214,4.684781696770036
6965,12,9,5,-74.1036623065539,4.562826954271089
6966,12,8,8,-74.11236740627257,4.660317125710326
6967,12,5,4,-74.1548243249982,4.595213776902083
6968,12,5,8,-74.11472629847783,4.624865556786657
6969,6,2,5,-74.10304327123959,4.718250390696409
6970,11,2,9,-74.02163635640397,4.743677810876044
6971,12,3,10,-74.09923489125055,4.627483139125066
6972,9,3,1,-74.15498190371275,4.696385291110682
6973,12,5,8,-74.12561199650048,4.583180488214806
6974,11,2,2,-74.12708857835597,4.613778408636656
6975,12,3,7,-74.0382072600754,4.721771267225362
6976,12,7,5,-74.09528663052126,4.679872687112205
6977,10,5,9,-74.12808096389483,4.658597718091979
6978,12,4,10,-74.13353372375832,4.610672214832484
6979,12,7,6,-74.05808804678333,4.735586827618636
6980,12,7,1,-74.10978648662136,4.536500170771217
6981,12,3,6,-74.13075328789714,4.634077565114027
6982,12,5,6,-74.12544240255895,4.654690334143546
6983,8,8,2,-74.05726552549108,4.718020308988754
6984,11,1,1,-74.14237333985344,4.683599238300133
6985,12,6,10,-74.09863492669203,4.736610295447161
6986,12,6,3,-74.12769351653303,4.575150932857082
6987,12,4,4,-74.17439557981734,4.5926481602991975
6988,9,5,7,-74.09595070190785,4.735837706464559
6989,8,6,10,-74.10845130452802,4.700740208016315
6990,12,9,3,-74.08825475164149,4.7222601763661975
6991,12,8,5,-74.07016630793665,4.590178955152271
6992,12,7,10,-74.03151251115032,4.750354911995847
6993,8,7,2,-74.1415668974022,4.608199217418138
6994,9,7,4,-74.11266280477643,4.690783587460753
6995,12,6,1,-74.14882038011578,4.533855179706716
6996,12,5,9,-74.16098316989297,4.587933373436246
6997,12,1,4,-74.13233646959891,4.584586398637184
6998,12,6,9,-74.10395433440709,4.549140104315599
6999,9,6,7,-74.13721194163776,4.653374256153621
7000,12,4,9,-74.1084709793379,4.721198814541424
7001,12,4,4,-74.11190496959804,4.677624618545277
7002,12,1,10,-74.09518983046925,4.583437845691464
7003,12,5,9,-74.06469568179385,4.694258731275117
7004,12,4,7,-74.11112921992758,4.657948059158193
7005,12,1,9,-74.10562305307465,4.755372736261112
7006,10,7,10,-74.1713341857,4.647218440882043
7007,12,7,7,-74.09502874372848,4.58867881500114
7008,5,4,5,-74.1865227018067,4.601179968467853
7009,12,2,10,-74.1433788145374,4.641409882389398
7010,12,5,5,-74.08659580441467,4.751508715827688
7011,11,2,8,-74.11474642673235,4.5412587180770725
7012,12,5,10,-74.10860878030374,4.525213568832634
7013,12,5,9,-74.10167063558639,4.644959864561605
7014,12,2,8,-74.09692943399965,4.699713527148851
7015,12,7,1,-74.17193547210465,4.592387400774487
7016,12,3,7,-74.11379311572908,4.560865213015689
7017,12,6,10,-74.09684221595305,4.62417926310222
7018,11,6,9,-74.08129053205614,4.747837936178724
7019,11,6,1,-74.10889501868715,4.586633778981172
7020,12,4,7,-74.10146658442436,4.661859115656649
7021,12,5,10,-74.12578244367211,4.74419993542935
7022,11,7,3,-74.11993381621271,4.714033174886033
7023,12,9,5,-74.11994122902068,4.545263384628531
7024,9,2,3,-74.10859137848196,4.736718349220276
7025,12,7,9,-74.14294001586438,4.606133118819091
7026,12,7,4,-74.08843900374359,4.537430517735382
7027,12,1,10,-74.13941456726839,4.653097929475742
7028,12,3,9,-74.20785586770148,4.612165325564197
7029,12,4,8,-74.11059376256797,4.540326023867888
7030,12,6,3,-74.08289959433148,4.751670044452172
7031,12,3,6,-74.11916364079569,4.629267201298247
7032,12,7,2,-74.05751615222414,4.720779351825439
7033,12,3,1,-74.05213006601853,4.752318024819835
7034,12,4,6,-74.1071621549616,4.557881220600174
7035,8,7,6,-74.13047295598811,4.668584988668262
7036,12,6,10,-74.09720345908705,4.547129867196105
7037,12,5,8,-74.12345222007974,4.568308946312401
7038,12,8,7,-74.16757014445164,4.567474929726934
7039,7,8,10,-74.09464450486202,4.540848016004285
7040,12,8,5,-74.09773095253112,4.622942629750096
7041,12,2,6,-74.04856103830066,4.7198982884741465
7042,12,1,3,-74.15309805385432,4.590361848130615
7043,6,8,3,-74.07374163583138,4.738239736391105
7044,8,10,10,-74.1276741481762,4.7210034009202495
7045,12,9,10,-74.12968830587549,4.646455828942113
7046,12,8,6,-74.10919279462573,4.624150997726937
7047,12,9,2,-74.09689128101418,4.729808386938697
7048,6,6,7,-74.06513522951596,4.724503157556973
7049,12,9,10,-74.10334049266433,4.639495783033216
7050,12,8,10,-74.11104692819308,4.485864902853074
7051,12,5,3,-74.09567654019735,4.581014389802558
7052,12,3,7,-74.1152733730345,4.526288524010021
7053,12,6,4,-74.15521855455302,4.612567456610046
7054,10,3,3,-74.04069594342725,4.743279982197988
7055,12,6,3,-74.06246052784458,4.706248464905281
7056,12,5,5,-74.11119972295438,4.608582517748082
7057,12,3,10,-74.0538245342398,4.6512688486909335
7058,12,7,9,-74.167397645256,4.613161032597674
7059,12,4,10,-74.0213706266401,4.757088587480888
7060,12,5,2,-74.14015734807664,4.602447651531239
7061,11,6,9,-74.08367082516453,4.546976588725089
7062,12,4,1,-74.12245580056998,4.579647834318673
7063,12,7,10,-74.07809266349565,4.575363918276644
7064,12,2,2,-74.13095772998017,4.561335229964748
7065,12,6,1,-74.07957940568181,4.751099591287117
7066,12,2,7,-74.13402210567357,4.715212789782261
7067,12,8,9,-74.08491292347087,4.766822414712638
7068,12,4,8,-74.0410575970201,4.819388423933551
7069,8,4,8,-74.12450485391466,4.6118597666208965
7070,12,6,6,-74.18002701687963,4.634078600988111
7071,12,5,1,-74.10409125620222,4.678147466337723
7072,4,6,7,-74.09359420121608,4.724549999207187
7073,12,8,10,-74.12341216651252,4.597911529969537
7074,12,1,4,-74.12010013225922,4.682993191349314
7075,12,6,5,-74.08859855956956,4.54080511594002
7076,12,3,2,-74.11488384555807,4.701827394046365
7077,11,6,10,-74.10846877632385,4.704365934866987
7078,12,7,2,-74.0870014586944,4.577701408569468
7079,12,6,3,-74.103176008796,4.576850796001754
7080,11,5,9,-74.03147813030256,4.72216566477197
7081,12,7,7,-74.03816427487065,4.680239280328377
7082,11,6,10,-74.0738746545272,4.569020409870362
7083,12,8,9,-74.06218872134527,4.67182223230147
7084,12,6,10,-74.06329204954552,4.740683234288716
7085,12,2,10,-74.1029967063825,4.683396737680709
7086,12,3,10,-74.04363087530636,4.760934963077793
7087,12,10,6,-74.14104311825434,4.607352372743465
7088,10,4,4,-74.09080016718386,4.52358450458197
7089,12,6,9,-74.04500793861028,4.69229993362215
7090,12,5,6,-74.10518809216947,4.5938961516547305
7091,9,2,1,-74.12426432553778,4.562637259433474
7092,12,6,6,-74.10522814361079,4.597606492235534
7093,12,4,1,-74.13340066882513,4.582056827205794
7094,12,2,6,-74.15040270395754,4.610521803072065
7095,12,4,4,-74.16487804658,4.631335090423226
7096,7,9,2,-74.12043156070938,4.672894881654371
7097,12,9,2,-74.16973012806682,4.599722969159182
7098,12,3,8,-74.09583710782839,4.676983219801169
7099,10,1,4,-74.14383826737463,4.645235642679626
7100,12,8,10,-74.10579278485602,4.544761998227005
7101,12,6,3,-74.04651775339707,4.760932742448905
7102,12,3,2,-74.10596908199084,4.754243030558722
7103,8,3,6,-74.1117270232766,4.644287699777195
7104,12,4,2,-74.10683867679744,4.625231168531222
7105,12,3,3,-74.08606217419465,4.687770512577259
7106,12,6,9,-74.09369942196638,4.61793195072563
7107,12,3,10,-74.05465543194242,4.7329756120409545
7108,12,8,10,-74.05917720966858,4.65216806909342
7109,11,6,10,-74.10983549005537,4.677755166730915
7110,9,8,10,-74.1385255363046,4.650073105798073
7111,12,7,5,-74.12329461266931,4.568403466410736
7112,12,5,7,-74.14526025394733,4.615576536929438
7113,7,6,3,-74.06595137588829,4.7217614609583975
7114,9,1,5,-74.12373833285848,4.648126554599092
7115,12,7,9,-74.15422506894785,4.581372303257717
7116,12,5,9,-74.06656538570591,4.720827676052622
7117,11,2,10,-74.09706022735605,4.695647125917666
7118,12,6,8,-74.1246474527879,4.714038994512967
7119,12,4,7,-74.12363449098903,4.568607441152197
7120,12,1,4,-74.1097908868588,4.496753221606304
7121,12,9,1,-74.1029950840909,4.673961646343442
7122,12,10,10,-74.15475069295188,4.614240921195997
7123,12,5,10,-74.05005809115728,4.708138841361254
7124,10,5,7,-74.13821759660249,4.562438788742906
7125,12,6,6,-74.0864923264845,4.56121793149699
7126,12,2,1,-74.0666679934231,4.756341320612532
7127,12,2,4,-74.06218621450445,4.6393056925066976
7128,11,3,6,-74.12015999242847,4.61374870627797
7129,12,4,8,-74.1189316379222,4.640626622307075
7130,12,3,3,-74.07778847556436,4.741887391806442
7131,12,8,1,-74.09060956670758,4.633961389725778
7132,12,7,3,-74.093796614062,4.648817288235145
7133,12,6,5,-74.05151780116222,4.812982470669711
7134,12,6,6,-74.08995613009684,4.645493868883576
7135,12,3,3,-74.06096014175093,4.639845935569349
7136,12,5,10,-74.03473001225093,4.725759330666735
7137,12,7,9,-74.056609477048,4.649572184698602
7138,12,5,8,-74.07215807459312,4.715162709923818
7139,12,6,10,-74.0865325041621,4.528616308507429
7140,12,4,10,-74.11951531046336,4.649703464595581
7141,12,6,3,-74.11412697314462,4.667065709273319
7142,12,3,9,-74.11064554542193,4.734494873949775
7143,12,4,4,-74.10404338133682,4.729516389778536
7144,12,9,2,-74.0750238999569,4.634672338254852
7145,12,3,10,-74.05957382368194,4.761666222718931
7146,12,1,6,-74.11587614064831,4.685480393296539
7147,12,2,1,-74.0915566128695,4.606602270045179
7148,12,4,6,-74.03646483405046,4.760096570039158
7149,12,7,1,-74.08710705544176,4.567139414620783
7150,12,2,10,-74.12035900818086,4.638732551397973
7151,12,3,1,-74.13508418928402,4.565425932832014
7152,12,9,8,-74.15000520763984,4.682349216336941
7153,12,5,2,-74.04449666022218,4.686145390041797
7154,11,2,7,-74.14844478045816,4.589315893188882
7155,12,5,8,-74.11503542472236,4.738144666910991
7156,9,7,2,-74.09480493777265,4.675936060927383
7157,12,8,10,-74.06914164830103,4.71416037033196
7158,12,10,7,-74.09770173196063,4.6848230300359255
7159,10,4,4,-74.14166378860673,4.565866683124923
7160,12,5,10,-74.15972989984336,4.622012615140696
7161,12,2,3,-74.12842001189455,4.6624683182861615
7162,12,2,1,-74.07176152894598,4.727911551376965
7163,10,1,8,-74.11351764811893,4.548436702488391
7164,10,9,8,-74.04892242429057,4.694595331847536
7165,12,3,8,-74.07729621484584,4.727153736130584
7166,12,5,9,-74.12073510926119,4.638943462887119
7167,12,5,3,-74.10972073937334,4.738951794314678
7168,12,9,10,-74.12330553856087,4.718174865056955
